region_bld,clim,urt,arch,eneff,value
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_7A Very cold Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_7A Very cold Humid,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_4C Mixed Marine,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_4C Mixed Marine,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_3C Warm Marine,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_3C Warm Marine,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_1A Very hot Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_1A Very hot Humid,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_2A Hot Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_2A Hot Humid,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,sfh,s1,0.93885
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s1,0.99668
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s1,0.99668
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s1,0.99668
C-EEU-HRV,Zone_5A Cool Humid,urb,sfh,s1,0.99668
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s1,0.99668
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s1,0.99668
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s1,0.99668
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s1,0.99668
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s1,1.0
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s1,1.0
C-EEU-HUN,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-HUN,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-IRL,Zone_5A Cool Humid,rur,sfh,s1,0.0
C-WEU-IRL,Zone_5A Cool Humid,urb,sfh,s1,0.0
C-WEU-IRL,Zone_4A Mixed Humid,rur,sfh,s1,0.0
C-WEU-IRL,Zone_4A Mixed Humid,urb,sfh,s1,0.0
C-WEU-ITA,Zone_4A Mixed Humid,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_4A Mixed Humid,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_5A Cool Humid,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_5A Cool Humid,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_7A Very cold Humid,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_7A Very cold Humid,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_6A Cold Humid,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_6A Cold Humid,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_3A Warm Humid,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_3A Warm Humid,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_4C Mixed Marine,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_4C Mixed Marine,urb,sfh,s1,0.9291
C-WEU-ITA,Zone_5C Cool Marine,rur,sfh,s1,0.9291
C-WEU-ITA,Zone_5C Cool Marine,urb,sfh,s1,0.9291
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s1,1.0
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s1,1.0
C-EEU-LTU,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-LTU,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s1,1.0
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s1,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s1,0.99991
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s1,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s1,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s1,0.99991
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s1,1.0
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s1,1.0
C-EEU-POL,Zone_6A Cold Humid,rur,sfh,s1,1.0
C-EEU-POL,Zone_6A Cold Humid,urb,sfh,s1,1.0
C-WEU-PRT,Zone_3C Warm Marine,rur,sfh,s1,0.99969
C-WEU-PRT,Zone_3C Warm Marine,urb,sfh,s1,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,rur,sfh,s1,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,urb,sfh,s1,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,rur,sfh,s1,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,urb,sfh,s1,0.99969
C-WEU-PRT,Zone_3A Warm Humid,rur,sfh,s1,0.99969
C-WEU-PRT,Zone_3A Warm Humid,urb,sfh,s1,0.99969
C-EEU-ROU,Zone_5A Cool Humid,rur,sfh,s1,0.91119
C-EEU-ROU,Zone_5A Cool Humid,urb,sfh,s1,0.91119
C-EEU-ROU,Zone_6A Cold Humid,rur,sfh,s1,0.91119
C-EEU-ROU,Zone_6A Cold Humid,urb,sfh,s1,0.91119
C-EEU-ROU,Zone_4A Mixed Humid,rur,sfh,s1,0.91119
C-EEU-ROU,Zone_4A Mixed Humid,urb,sfh,s1,0.91119
C-WEU-SWE,Zone_6A Cold Humid,rur,sfh,s1,0.83515
C-WEU-SWE,Zone_6A Cold Humid,urb,sfh,s1,0.83515
C-WEU-SWE,Zone_5A Cool Humid,rur,sfh,s1,0.83515
C-WEU-SWE,Zone_5A Cool Humid,urb,sfh,s1,0.83515
C-WEU-SWE,Zone_7A Very cold Humid,rur,sfh,s1,0.83515
C-WEU-SWE,Zone_7A Very cold Humid,urb,sfh,s1,0.83515
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,sfh,s1,0.83515
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,sfh,s1,0.83515
C-EEU-SVN,Zone_4A Mixed Humid,rur,sfh,s1,0.68076
C-EEU-SVN,Zone_4A Mixed Humid,urb,sfh,s1,0.68076
C-EEU-SVN,Zone_5A Cool Humid,rur,sfh,s1,0.68076
C-EEU-SVN,Zone_5A Cool Humid,urb,sfh,s1,0.68076
C-EEU-SVN,Zone_7A Very cold Humid,rur,sfh,s1,0.68076
C-EEU-SVN,Zone_7A Very cold Humid,urb,sfh,s1,0.68076
C-EEU-SVK,Zone_5A Cool Humid,rur,sfh,s1,0.84642
C-EEU-SVK,Zone_5A Cool Humid,urb,sfh,s1,0.84642
C-EEU-SVK,Zone_6A Cold Humid,rur,sfh,s1,0.84642
C-EEU-SVK,Zone_6A Cold Humid,urb,sfh,s1,0.84642
C-WEU-AUT,Zone_5A Cool Humid,rur,mfh,s2,0.63
C-WEU-AUT,Zone_5A Cool Humid,urb,mfh,s2,0.63
C-WEU-AUT,Zone_4A Mixed Humid,rur,mfh,s2,0.63
C-WEU-AUT,Zone_4A Mixed Humid,urb,mfh,s2,0.63
C-WEU-AUT,Zone_6A Cold Humid,rur,mfh,s2,0.63
C-WEU-AUT,Zone_6A Cold Humid,urb,mfh,s2,0.63
C-WEU-AUT,Zone_7A Very cold Humid,rur,mfh,s2,0.63
C-WEU-AUT,Zone_7A Very cold Humid,urb,mfh,s2,0.63
C-WEU-BEL,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-WEU-BEL,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-WEU-BEL,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-BEL,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-BGR,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-CYP,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-WEU-CYP,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-DEU,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-WEU-DEU,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-WEU-DEU,Zone_6A Cold Humid,rur,mfh,s2,1.0
C-WEU-DEU,Zone_6A Cold Humid,urb,mfh,s2,1.0
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,0.99999
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,0.99999
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,0.99628
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,0.99628
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,0.99628
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,0.99628
C-WEU-GRC,Zone_4C Mixed Marine,rur,mfh,s2,0.99628
C-WEU-GRC,Zone_4C Mixed Marine,urb,mfh,s2,0.99628
C-WEU-GRC,Zone_5C Cool Marine,rur,mfh,s2,0.99628
C-WEU-GRC,Zone_5C Cool Marine,urb,mfh,s2,0.99628
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,s2,0.99628
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,s2,0.99628
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,s2,1.0
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,s2,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,s2,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,s2,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,mfh,s2,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,s2,1.0
C-WEU-ESP,Zone_2B Hot Dry,rur,mfh,s2,1.0
C-WEU-ESP,Zone_2B Hot Dry,urb,mfh,s2,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,s2,0.85102
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,s2,0.85102
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,s2,0.85102
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,s2,0.85102
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_7A Very cold Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_7A Very cold Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_4C Mixed Marine,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_4C Mixed Marine,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_3C Warm Marine,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_3C Warm Marine,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_1A Very hot Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_1A Very hot Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_2A Hot Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_2A Hot Humid,urb,mfh,s2,0.98175
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,mfh,s2,0.98175
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,mfh,s2,0.98175
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s2,0.99807
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s2,0.99807
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s2,0.99807
C-EEU-HRV,Zone_5A Cool Humid,urb,mfh,s2,0.99807
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s2,0.99807
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s2,0.99807
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s2,0.99807
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s2,0.99807
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-HUN,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-IRL,Zone_5A Cool Humid,rur,mfh,s2,0.0
C-WEU-IRL,Zone_5A Cool Humid,urb,mfh,s2,0.0
C-WEU-IRL,Zone_4A Mixed Humid,rur,mfh,s2,0.0
C-WEU-IRL,Zone_4A Mixed Humid,urb,mfh,s2,0.0
C-WEU-ITA,Zone_4A Mixed Humid,rur,mfh,s2,0.992
C-WEU-ITA,Zone_4A Mixed Humid,urb,mfh,s2,0.992
C-WEU-ITA,Zone_5A Cool Humid,rur,mfh,s2,0.992
C-WEU-ITA,Zone_5A Cool Humid,urb,mfh,s2,0.992
C-WEU-ITA,Zone_7A Very cold Humid,rur,mfh,s2,0.992
C-WEU-ITA,Zone_7A Very cold Humid,urb,mfh,s2,0.992
C-WEU-ITA,Zone_6A Cold Humid,rur,mfh,s2,0.992
C-WEU-ITA,Zone_6A Cold Humid,urb,mfh,s2,0.992
C-WEU-ITA,Zone_3A Warm Humid,rur,mfh,s2,0.992
C-WEU-ITA,Zone_3A Warm Humid,urb,mfh,s2,0.992
C-WEU-ITA,Zone_4C Mixed Marine,rur,mfh,s2,0.992
C-WEU-ITA,Zone_4C Mixed Marine,urb,mfh,s2,0.992
C-WEU-ITA,Zone_5C Cool Marine,rur,mfh,s2,0.992
C-WEU-ITA,Zone_5C Cool Marine,urb,mfh,s2,0.992
C-EEU-LTU,Zone_6A Cold Humid,rur,mfh,s2,1.0
C-EEU-LTU,Zone_6A Cold Humid,urb,mfh,s2,1.0
C-EEU-LTU,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-LTU,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-LVA,Zone_6A Cold Humid,rur,mfh,s2,1.0
C-EEU-LVA,Zone_6A Cold Humid,urb,mfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s2,1.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s2,1.0
C-EEU-POL,Zone_5A Cool Humid,rur,mfh,s2,1.0
C-EEU-POL,Zone_5A Cool Humid,urb,mfh,s2,1.0
C-EEU-POL,Zone_6A Cold Humid,rur,mfh,s2,1.0
C-EEU-POL,Zone_6A Cold Humid,urb,mfh,s2,1.0
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s2,0.99969
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s2,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s2,0.99969
C-WEU-PRT,Zone_4C Mixed Marine,urb,mfh,s2,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s2,0.99969
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s2,0.99969
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s2,0.99969
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s2,0.99969
C-EEU-ROU,Zone_5A Cool Humid,rur,mfh,s2,0.95816
C-EEU-ROU,Zone_5A Cool Humid,urb,mfh,s2,0.95816
C-EEU-ROU,Zone_6A Cold Humid,rur,mfh,s2,0.95816
C-EEU-ROU,Zone_6A Cold Humid,urb,mfh,s2,0.95816
C-EEU-ROU,Zone_4A Mixed Humid,rur,mfh,s2,0.95816
C-EEU-ROU,Zone_4A Mixed Humid,urb,mfh,s2,0.95816
C-WEU-SWE,Zone_6A Cold Humid,rur,mfh,s2,0.99227
C-WEU-SWE,Zone_6A Cold Humid,urb,mfh,s2,0.99227
C-WEU-SWE,Zone_5A Cool Humid,rur,mfh,s2,0.99227
C-WEU-SWE,Zone_5A Cool Humid,urb,mfh,s2,0.99227
C-WEU-SWE,Zone_7A Very cold Humid,rur,mfh,s2,0.99227
C-WEU-SWE,Zone_7A Very cold Humid,urb,mfh,s2,0.99227
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,mfh,s2,0.99227
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,mfh,s2,0.99227
C-EEU-SVN,Zone_4A Mixed Humid,rur,mfh,s2,0.98342
C-EEU-SVN,Zone_4A Mixed Humid,urb,mfh,s2,0.98342
C-EEU-SVN,Zone_5A Cool Humid,rur,mfh,s2,0.98342
C-EEU-SVN,Zone_5A Cool Humid,urb,mfh,s2,0.98342
C-EEU-SVN,Zone_7A Very cold Humid,rur,mfh,s2,0.98342
C-EEU-SVN,Zone_7A Very cold Humid,urb,mfh,s2,0.98342
C-EEU-SVK,Zone_5A Cool Humid,rur,mfh,s2,0.88597
C-EEU-SVK,Zone_5A Cool Humid,urb,mfh,s2,0.88597
C-EEU-SVK,Zone_6A Cold Humid,rur,mfh,s2,0.88597
C-EEU-SVK,Zone_6A Cold Humid,urb,mfh,s2,0.88597
C-WEU-AUT,Zone_5A Cool Humid,rur,sfh,s2,0.57265
C-WEU-AUT,Zone_5A Cool Humid,urb,sfh,s2,0.57265
C-WEU-AUT,Zone_4A Mixed Humid,rur,sfh,s2,0.57265
C-WEU-AUT,Zone_4A Mixed Humid,urb,sfh,s2,0.57265
C-WEU-AUT,Zone_6A Cold Humid,rur,sfh,s2,0.57265
C-WEU-AUT,Zone_6A Cold Humid,urb,sfh,s2,0.57265
C-WEU-AUT,Zone_7A Very cold Humid,rur,sfh,s2,0.57265
C-WEU-AUT,Zone_7A Very cold Humid,urb,sfh,s2,0.57265
C-WEU-BEL,Zone_4A Mixed Humid,rur,sfh,s2,1.0
C-WEU-BEL,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-WEU-BEL,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-WEU-BEL,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,s2,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-WEU-CYP,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-WEU-CYP,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s2,0.97599
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s2,0.97599
C-WEU-DEU,Zone_5A Cool Humid,rur,sfh,s2,0.99996
C-WEU-DEU,Zone_5A Cool Humid,urb,sfh,s2,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,rur,sfh,s2,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,urb,sfh,s2,0.99996
C-WEU-DEU,Zone_6A Cold Humid,rur,sfh,s2,0.99996
C-WEU-DEU,Zone_6A Cold Humid,urb,sfh,s2,0.99996
C-WEU-DNK,Zone_5A Cool Humid,rur,sfh,s2,0.99968
C-WEU-DNK,Zone_5A Cool Humid,urb,sfh,s2,0.99968
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s2,0.3656
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s2,0.3656
C-WEU-GRC,Zone_3A Warm Humid,rur,sfh,s2,0.9938
C-WEU-GRC,Zone_3A Warm Humid,urb,sfh,s2,0.9938
C-WEU-GRC,Zone_4A Mixed Humid,rur,sfh,s2,0.9938
C-WEU-GRC,Zone_4A Mixed Humid,urb,sfh,s2,0.9938
C-WEU-GRC,Zone_4C Mixed Marine,rur,sfh,s2,0.9938
C-WEU-GRC,Zone_4C Mixed Marine,urb,sfh,s2,0.9938
C-WEU-GRC,Zone_5C Cool Marine,rur,sfh,s2,0.9938
C-WEU-GRC,Zone_5C Cool Marine,urb,sfh,s2,0.9938
C-WEU-GRC,Zone_5A Cool Humid,rur,sfh,s2,0.9938
C-WEU-GRC,Zone_5A Cool Humid,urb,sfh,s2,0.9938
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,s2,1.0
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,s2,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s2,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s2,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s2,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s2,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s2,1.0
C-WEU-ESP,Zone_2B Hot Dry,rur,sfh,s2,1.0
C-WEU-ESP,Zone_2B Hot Dry,urb,sfh,s2,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s2,0.21216
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s2,0.21216
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s2,0.21216
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s2,0.21216
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_7A Very cold Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_7A Very cold Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_4C Mixed Marine,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_4C Mixed Marine,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_3C Warm Marine,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_3C Warm Marine,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_1A Very hot Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_1A Very hot Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_2A Hot Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_2A Hot Humid,urb,sfh,s2,0.95209
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,sfh,s2,0.95209
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,sfh,s2,0.95209
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s2,0.99798
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s2,0.99798
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s2,0.99798
C-EEU-HRV,Zone_5A Cool Humid,urb,sfh,s2,0.99798
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s2,0.99798
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s2,0.99798
C-EEU-HRV,Zone_3A Warm Humid,rur,sfh,s2,0.99798
C-EEU-HRV,Zone_3A Warm Humid,urb,sfh,s2,0.99798
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s2,1.0
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s2,1.0
C-EEU-HUN,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-EEU-HUN,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-WEU-IRL,Zone_5A Cool Humid,rur,sfh,s2,0.0
C-WEU-IRL,Zone_5A Cool Humid,urb,sfh,s2,0.0
C-WEU-IRL,Zone_4A Mixed Humid,rur,sfh,s2,0.0
C-WEU-IRL,Zone_4A Mixed Humid,urb,sfh,s2,0.0
C-WEU-ITA,Zone_4A Mixed Humid,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_4A Mixed Humid,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_5A Cool Humid,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_5A Cool Humid,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_7A Very cold Humid,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_7A Very cold Humid,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_6A Cold Humid,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_6A Cold Humid,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_3A Warm Humid,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_3A Warm Humid,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_4C Mixed Marine,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_4C Mixed Marine,urb,sfh,s2,0.93573
C-WEU-ITA,Zone_5C Cool Marine,rur,sfh,s2,0.93573
C-WEU-ITA,Zone_5C Cool Marine,urb,sfh,s2,0.93573
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,1.0
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,1.0
C-EEU-LTU,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-EEU-LTU,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s2,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s2,1.0
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,1.0
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s2,1.0
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s2,1.0
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,0.99991
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,0.99991
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,0.99991
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,1.0
