region_bld,clim,inc_cl,year,urt,region_nuts,value
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,C-EEU-CZE-CZ063,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,C-EEU-CZE-CZ063,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,C-EEU-CZE-CZ064,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,C-EEU-CZE-CZ064,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,C-EEU-CZE-CZ071,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,C-EEU-CZE-CZ071,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,C-EEU-CZE-CZ072,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,C-EEU-CZE-CZ072,0.2130289
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,rur,C-EEU-CZE-CZ080,0.2060505
C-EEU-CZE,Zone_5A Cool Humid,q3,2015,urb,C-EEU-CZE-CZ080,0.2130289
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE111,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE111,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE112,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE112,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE113,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE113,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE114,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE114,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE115,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE115,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE116,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE116,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE117,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE117,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE118,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE118,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE119,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE119,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE11A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE11A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE11B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE11B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE11C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE11C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE11D,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE11D,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE121,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE121,0.2255859
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE122,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE122,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE123,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE123,0.2717042
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE124,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE124,0.2255859
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE125,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE125,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE126,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE126,0.2717042
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE127,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE127,0.2255859
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE128,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE128,0.2717042
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE129,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE129,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE12A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE12A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE12B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE12B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE12C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE12C,0.2255859
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE131,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE131,0.2717042
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE132,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE132,0.2255859
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE133,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE133,0.2717042
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,rur,C-WEU-DEU-DE134,0.271306
C-WEU-DEU,Zone_4A Mixed Humid,q3,2015,urb,C-WEU-DEU-DE134,0.2717042
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE135,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE135,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE136,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE136,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE137,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE137,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE138,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE138,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE139,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE139,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE13A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE13A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE141,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE141,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE142,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE142,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE143,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE143,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE144,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE144,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE145,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE145,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE146,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE146,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE147,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE147,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE148,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE148,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE149,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE149,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE211,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE211,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE212,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE212,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE213,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE213,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE214,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE214,0.2255859
C-WEU-DEU,Zone_6A Cold Humid,q3,2015,rur,C-WEU-DEU-DE215,0.2252553
C-WEU-DEU,Zone_6A Cold Humid,q3,2015,urb,C-WEU-DEU-DE215,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE216,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE216,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE217,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE217,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE218,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE218,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE219,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE219,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21D,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21D,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21E,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21E,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21F,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21F,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21G,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21G,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21H,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21H,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21I,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21I,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21J,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21J,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21K,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21K,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21L,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21L,0.2255859
C-WEU-DEU,Zone_6A Cold Humid,q3,2015,rur,C-WEU-DEU-DE21M,0.2252553
C-WEU-DEU,Zone_6A Cold Humid,q3,2015,urb,C-WEU-DEU-DE21M,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE21N,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE21N,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE221,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE221,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE222,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE222,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE223,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE223,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE224,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE224,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE225,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE225,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE226,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE226,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE227,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE227,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE228,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE228,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE229,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE229,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE22A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE22A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE22B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE22B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE22C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE22C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE231,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE231,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE232,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE232,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE233,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE233,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE234,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE234,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE235,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE235,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE236,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE236,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE237,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE237,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE238,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE238,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE239,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE239,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE23A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE23A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE241,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE241,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE242,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE242,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE243,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE243,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE244,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE244,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE245,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE245,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE246,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE246,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE247,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE247,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE248,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE248,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE249,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE249,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE24A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE24A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE24B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE24B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE24C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE24C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE24D,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE24D,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE251,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE251,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE252,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE252,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE253,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE253,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE254,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE254,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE255,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE255,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE256,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE256,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE257,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE257,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE258,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE258,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE259,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE259,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE25A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE25A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE25B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE25B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE25C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE25C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE261,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE261,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE262,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE262,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE263,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE263,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE264,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE264,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE265,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE265,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE266,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE266,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE267,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE267,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE268,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE268,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE269,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE269,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE26A,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE26A,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE26B,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE26B,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE26C,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE26C,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE271,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE271,0.2255859
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,rur,C-WEU-DEU-DE272,0.2252553
C-WEU-DEU,Zone_5A Cool Humid,q3,2015,urb,C-WEU-DEU-DE272,0.2255859
