region_bld,arch,eneff,value
C-WEU-PRT,mfh,sr32_low,0.99943340875
C-WEU-PRT,sfh,s1,0.99943340875
C-WEU-PRT,sfh,s2,0.99943340875
C-WEU-PRT,sfh,s3,0.99943340875
C-WEU-PRT,sfh,s51_std,0.99943340875
C-WEU-PRT,sfh,s52_low,0.99943340875
C-WEU-PRT,sfh,sr11_std,0.99943340875
C-WEU-PRT,sfh,sr12_low,0.99943340875
C-WEU-PRT,sfh,sr21_std,0.99943340875
C-WEU-PRT,sfh,sr22_low,0.99943340875
C-WEU-PRT,sfh,sr31_std,0.99943340875
C-WEU-PRT,sfh,sr32_low,0.99943340875
C-WEU-SWE,inf,ns,1.0
C-WEU-SWE,mfh,s1,1.0
C-WEU-SWE,mfh,s2,1.0
C-WEU-SWE,mfh,s3,1.0
C-WEU-SWE,mfh,s51_std,1.0
C-WEU-SWE,mfh,s52_low,1.0
C-WEU-SWE,mfh,sr11_std,1.0
C-WEU-SWE,mfh,sr12_low,1.0
C-WEU-SWE,mfh,sr21_std,1.0
C-WEU-SWE,mfh,sr22_low,1.0
C-WEU-SWE,mfh,sr31_std,1.0
C-WEU-SWE,mfh,sr32_low,1.0
C-WEU-SWE,sfh,s1,1.0
C-WEU-SWE,sfh,s2,1.0
C-WEU-SWE,sfh,s3,1.0
C-WEU-SWE,sfh,s51_std,1.0
C-WEU-SWE,sfh,s52_low,1.0
C-WEU-SWE,sfh,sr11_std,1.0
C-WEU-SWE,sfh,sr12_low,1.0
C-WEU-SWE,sfh,sr21_std,1.0
C-WEU-SWE,sfh,sr22_low,1.0
C-WEU-SWE,sfh,sr31_std,1.0
C-WEU-SWE,sfh,sr32_low,1.0
